kf, mse, mae, mape, r2
1,0.14593572331614424,0.30407242240009336,0.09158282378573154,0.08090509650805622
1,0.114560455450423,0.28525025725687836,0.08730474976785482,0.2785047529582385
1,0.13837874401757344,0.3096484645468484,0.09563738555798477,0.12849852326665834
1,0.12222878915114115,0.2840445616743429,0.08599009995559422,0.23021002249435152
1,0.1289762928482941,0.3068920022838241,0.0945166978749599,0.18771462713517928
2,0.06085895402526337,0.20591585575302518,0.06614365056117204,0.2245309546344474
2,0.07689972229393315,0.23595815903140388,0.07709435079852463,0.020138364333408765
2,0.06105570160913233,0.22034668965248172,0.06979441515747675,0.2220239831709302
2,0.06402144512677281,0.20468496619679322,0.06689744770241707,0.18423427200584763
2,0.08722545053039543,0.23669648937489918,0.0768819695995742,-0.11143278647719512
3,0.08702020106208783,0.22549205139988104,0.06565260317844536,-0.8318496013632963
3,0.07210851808413503,0.22070946526204246,0.06475910693898157,-0.5179459308887926
3,0.07334306462871099,0.22769970275843346,0.06714926701198325,-0.5439341907174771
3,0.08862472179800775,0.23386729449232013,0.06781559070846155,-0.8656261341062734
3,0.09126403241304253,0.2316060545113366,0.0672763126385194,-0.9211858781543916
4,0.079174888407665,0.22676779734905733,0.06866075929204024,0.37119062395556424
4,0.06769377773604761,0.2103687518765603,0.06424628734480828,0.4623739547175174
4,0.062339204986194344,0.2061744091648002,0.06427361784302467,0.5049001346406684
4,0.0671622906737943,0.2137105696222719,0.0662131960683696,0.4665950411593498
4,0.0838438545555754,0.2346144776469354,0.07305400147483206,0.33410955255419417
5,0.024772234814405845,0.12973565122422717,0.04101465142590158,0.5253953465703398
5,0.042551044654102685,0.17056151051295532,0.05426161493277425,0.18477586086070807
5,0.02471318703666906,0.12535556838890535,0.03990264096626848,0.5265266272278387
5,0.01707676814625389,0.10986159801416007,0.03447462569988348,0.6728307442395816
5,0.023037371928163602,0.11719554097944969,0.037581598817538586,0.5586331228566424
6,0.05058271310177785,0.19479867928516156,0.05705907071759666,0.5964845881041865
6,0.07686795316475173,0.2291325718029095,0.0661252468137655,0.3867983372016336
6,0.0734586310930771,0.21123772067164145,0.061158613662104865,0.4139956525624999
6,0.05705767294310688,0.20206018255915636,0.05955406059004819,0.5448316433100706
6,0.10575041779177319,0.2565031641105851,0.07386899057078412,0.15639314744661437
7,0.118974997355585,0.20934217743654462,0.057251477774366226,0.11183914694357222
7,0.10074061013167493,0.22331909685549534,0.06407080383740568,0.2479607630117482
7,0.11808558712812726,0.2208064297181025,0.06126181557747117,0.1184786877201528
7,0.11590290108141449,0.22222771305123762,0.06206312221879463,0.13477266834037405
7,0.11782159548964062,0.2578145081077403,0.07430814335145071,0.12044941303260903
8,0.04689831509334691,0.16653176225975508,0.0493392373440892,0.4243071720123076
8,0.03829340920560796,0.1578413065599949,0.04728385217088449,0.5299353293399285
8,0.04063388519183687,0.16845688348419988,0.050990999585341305,0.5012051876137804
8,0.0392717652975243,0.1632583914585386,0.04880674844603465,0.5179256743189914
8,0.04334711862095102,0.16373528105456012,0.04887336401309238,0.46789932102372345
